model,n_shots,iteration,task,auroc,auprc,auprc_c,ece,auroc_lower_ci,auroc_upper_ci,auprc_lower_ci,auprc_upper_ci,auprc_c_lower_ci,auprc_c_upper_ci,ece_lower_ci,ece_upper_ci,nboot,path_results
count_mimic,256,9,anemia_lab_sql,0.7680213065695859,0.2154604793980093,0.754096436747248,0.009103536367857108,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_256_iter9/anemia_lab_sql/results.pkl
count_mimic,256,9,hyperkalemia_lab_sql,0.674152460618282,0.02099737655277411,0.671491516854432,0.005124034998457216,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_256_iter9/hyperkalemia_lab_sql/results.pkl
count_mimic,256,9,hypoglycemia_lab_sql,0.7684628189069813,0.0661708150801474,0.7528191099144811,0.0058174529834846295,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_256_iter9/hypoglycemia_lab_sql/results.pkl
count_mimic,256,9,hyponatremia_lab_sql,0.7586906958764341,0.02789959345087926,0.7380927086341442,0.005672414479515312,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_256_iter9/hyponatremia_lab_sql/results.pkl
count_mimic,256,9,thrombocytopenia_lab_sql,0.9127994959259399,0.48220407173911645,0.9216327210912947,0.007233757256539033,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_256_iter9/thrombocytopenia_lab_sql/results.pkl
count_mimic,32,15,mortality_sql,0.6536620193584084,0.05591017934803228,0.5947035403871621,0.004711642997652747,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_32_iter15/mortality_sql/results.pkl
count_mimic,32,15,long_los_sql,0.464901319634939,0.266190725471539,0.48366436844967975,0.0025875757312209813,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_32_iter15/long_los_sql/results.pkl
count_mimic,32,15,readmission_sql,0.5882692335518225,0.00937050244788243,0.582343669336536,0.0011807499510414568,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_32_iter15/readmission_sql/results.pkl
count_mimic,32,15,anemia_lab_sql,0.5535799260323149,0.08593543290632322,0.5534662786829627,0.028462995373860003,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_32_iter15/anemia_lab_sql/results.pkl
count_mimic,32,15,hyperkalemia_lab_sql,0.5853280928107748,0.009597465867755887,0.5623915225464996,0.006147615389366584,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_32_iter15/hyperkalemia_lab_sql/results.pkl
count_mimic,32,15,hypoglycemia_lab_sql,0.4998557914167051,0.016931537693426035,0.4999279123414071,0.0008683009097624865,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_32_iter15/hypoglycemia_lab_sql/results.pkl
count_mimic,32,15,hyponatremia_lab_sql,0.619980982048634,0.011136849404901786,0.5727252123634972,3.559161874199489e-05,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_32_iter15/hyponatremia_lab_sql/results.pkl
clmbr_stanford_cp,8,3,mortality_sql,0.5776494991675537,0.04329054284630648,0.5303679796356172,0.027875600000890104,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_cp_8_iter3/mortality_sql/results.pkl
clmbr_stanford_cp,8,3,long_los_sql,0.7056849106514169,0.43725390068261194,0.6629897835097716,0.020494545488385276,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_cp_8_iter3/long_los_sql/results.pkl
clmbr_stanford_cp,8,3,readmission_sql,0.5636367582584537,0.022806566121190714,0.5930773601167134,0.004526420776163687,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_cp_8_iter3/readmission_sql/results.pkl
clmbr_stanford_cp,8,3,anemia_lab_sql,0.7943372197465081,0.21375113899688616,0.7661254625883137,0.01044337070219269,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_cp_8_iter3/anemia_lab_sql/results.pkl
clmbr_stanford_cp,8,3,hyperkalemia_lab_sql,0.4618319422920129,0.0075153007825358165,0.49668350137751394,0.0017141012747992738,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_cp_8_iter3/hyperkalemia_lab_sql/results.pkl
clmbr_stanford_cp,8,3,hypoglycemia_lab_sql,0.7583380029446019,0.0476398158683948,0.7234415104415668,0.005472813262071881,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_cp_8_iter3/hypoglycemia_lab_sql/results.pkl
clmbr_stanford_cp,8,3,hyponatremia_lab_sql,0.7337458592220134,0.016924546820461413,0.671666265878184,0.006180568869871644,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_cp_8_iter3/hyponatremia_lab_sql/results.pkl
clmbr_stanford_cp,8,3,thrombocytopenia_lab_sql,0.785788527391332,0.08085149971223012,0.7276738139780641,0.009289143229513928,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_cp_8_iter3/thrombocytopenia_lab_sql/results.pkl
clmbr_stanford_cp,16,17,mortality_sql,0.8541761262837164,0.2959314435937198,0.8575659984952837,0.005813037492660296,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_cp_16_iter17/mortality_sql/results.pkl
clmbr_stanford_cp,16,17,long_los_sql,0.7068256128074005,0.4054695150941467,0.6374643588972704,0.05969669104999211,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_cp_16_iter17/long_los_sql/results.pkl
clmbr_stanford_cp,16,17,readmission_sql,0.5588184225376568,0.006862926712896501,0.5115066175246059,0.0032703977810477724,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_cp_16_iter17/readmission_sql/results.pkl
clmbr_stanford_cp,16,17,anemia_lab_sql,0.7535005922911034,0.1560354782134718,0.7043125345477417,0.028569958502908936,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_cp_16_iter17/anemia_lab_sql/results.pkl
clmbr_stanford_cp,16,17,hyperkalemia_lab_sql,0.7882909797038669,0.031731038630033744,0.7664773790442367,0.0026731479793805223,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_cp_16_iter17/hyperkalemia_lab_sql/results.pkl
clmbr_stanford_cp,16,17,hypoglycemia_lab_sql,0.7160519260773068,0.031165016019553102,0.6486643791358481,0.0037557922435824355,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_cp_16_iter17/hypoglycemia_lab_sql/results.pkl
clmbr_stanford_cp,16,17,hyponatremia_lab_sql,0.7012488642840616,0.02952198623116458,0.6876971304207647,0.004265346629243466,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_cp_16_iter17/hyponatremia_lab_sql/results.pkl
clmbr_stanford_cp,16,17,thrombocytopenia_lab_sql,0.8629083196069576,0.19223945263384282,0.8418543816790165,0.008749643212349365,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_cp_16_iter17/thrombocytopenia_lab_sql/results.pkl
count_mimic,16,14,mortality_sql,0.6694946269375157,0.06960320203420323,0.6376662979503817,0.011670913828022373,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_16_iter14/mortality_sql/results.pkl
count_mimic,16,14,readmission_sql,0.5606687068628727,0.009745320331174498,0.5823034212839164,0.00751877651714094,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_16_iter14/readmission_sql/results.pkl
count_mimic,16,14,anemia_lab_sql,0.5940643608535356,0.08585164763795088,0.5585621277905974,0.008838915968674428,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_16_iter14/anemia_lab_sql/results.pkl
count_mimic,16,14,hypoglycemia_lab_sql,0.5678824136945965,0.02186832726128543,0.5567860507257083,0.013166644058608179,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_16_iter14/hypoglycemia_lab_sql/results.pkl
count_mimic,16,14,hyponatremia_lab_sql,0.518924836767287,0.008908390951755775,0.5216190441522929,0.009907897188884532,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_16_iter14/hyponatremia_lab_sql/results.pkl
count_mimic,16,14,thrombocytopenia_lab_sql,0.45731295905783076,0.028628038017173736,0.48074242824235613,0.0051997812080258055,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_16_iter14/thrombocytopenia_lab_sql/results.pkl
clmbr_stanford,64,9,mortality_sql,0.8589028332948745,0.22739084271233487,0.8436771042100337,0.01119802030667897,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_64_iter9/mortality_sql/results.pkl
clmbr_stanford,64,9,long_los_sql,0.7227538702313665,0.45746952957291537,0.6813650989990666,0.06302150483758025,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_64_iter9/long_los_sql/results.pkl
clmbr_stanford,64,9,readmission_sql,0.6479938070639985,0.04273592620513137,0.6716427699420755,0.0034984722441456745,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_64_iter9/readmission_sql/results.pkl
clmbr_stanford,64,9,anemia_lab_sql,0.77216318596205,0.22862898921510444,0.7649776094996569,0.005355008788003216,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_64_iter9/anemia_lab_sql/results.pkl
clmbr_stanford,64,9,hyperkalemia_lab_sql,0.7517722551051528,0.019405979569708208,0.7125852723275655,0.003350438670647692,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_64_iter9/hyperkalemia_lab_sql/results.pkl
clmbr_stanford,64,9,hypoglycemia_lab_sql,0.7330520579251544,0.041209345053659946,0.6790288424696755,0.006324353437961375,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_64_iter9/hypoglycemia_lab_sql/results.pkl
clmbr_stanford,64,9,hyponatremia_lab_sql,0.6477446515538852,0.019933892282474372,0.6645055567304345,0.006419298728833766,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_64_iter9/hyponatremia_lab_sql/results.pkl
clmbr_stanford,64,9,thrombocytopenia_lab_sql,0.8660918642662114,0.23195322917339803,0.8598681841032847,0.00686156123955234,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_64_iter9/thrombocytopenia_lab_sql/results.pkl
count_mimic,1024,10,mortality_sql,0.8895194266417552,0.3880785272545456,0.8873744790820577,0.019957373511431967,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_1024_iter10/mortality_sql/results.pkl
count_mimic,1024,10,long_los_sql,0.7581786758702187,0.49585826972986047,0.7134850603825164,0.04389649315858668,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_1024_iter10/long_los_sql/results.pkl
count_mimic,1024,10,readmission_sql,0.6073888382457207,0.021746524091637347,0.6449484521261397,0.0063251286850670154,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_1024_iter10/readmission_sql/results.pkl
count_mimic,1024,10,anemia_lab_sql,0.8328236664771914,0.3033897799577523,0.8204287651756765,0.01777231651206703,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_1024_iter10/anemia_lab_sql/results.pkl
count_mimic,1024,10,hyperkalemia_lab_sql,0.7181632030671372,0.02602657746528736,0.722326635032335,0.00729382843062281,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_1024_iter10/hyperkalemia_lab_sql/results.pkl
count_mimic,1024,10,hypoglycemia_lab_sql,0.7540282264267035,0.04365206447782741,0.7101818394937349,0.013665650476230005,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_1024_iter10/hypoglycemia_lab_sql/results.pkl
count_mimic,1024,10,hyponatremia_lab_sql,0.706731338987929,0.033020994299655305,0.7051537973059386,0.007774391655802265,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_1024_iter10/hyponatremia_lab_sql/results.pkl
count_mimic,1024,10,thrombocytopenia_lab_sql,0.9415475658346726,0.6135219174522845,0.9469763719435941,0.008842925514805495,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/count_mimic_1024_iter10/thrombocytopenia_lab_sql/results.pkl
clmbr_mimic,32,9,mortality_sql,0.8926417205709762,0.32710836422506706,0.888001920586223,0.0039611025377185,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_mimic_32_iter9/mortality_sql/results.pkl
clmbr_mimic,32,9,long_los_sql,0.7161028516874237,0.4210113794958036,0.6520323392608358,0.05612158133124183,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_mimic_32_iter9/long_los_sql/results.pkl
clmbr_mimic,32,9,readmission_sql,0.6247594449508761,0.025205302975859097,0.6651854253611587,0.004339973903502287,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_mimic_32_iter9/readmission_sql/results.pkl
clmbr_mimic,32,9,anemia_lab_sql,0.7880407820267494,0.2008354762587705,0.7545952928757225,0.03277143861802782,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_mimic_32_iter9/anemia_lab_sql/results.pkl
clmbr_mimic,32,9,hyperkalemia_lab_sql,0.7838191086132532,0.02420718958612847,0.7487761536850763,0.004693283684279937,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_mimic_32_iter9/hyperkalemia_lab_sql/results.pkl
clmbr_mimic,32,9,hypoglycemia_lab_sql,0.7840565737139342,0.05303611640800268,0.7416899788142159,0.008321088595109983,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_mimic_32_iter9/hypoglycemia_lab_sql/results.pkl
clmbr_mimic,32,9,hyponatremia_lab_sql,0.6260433067533479,0.014677147617894064,0.6220730695052978,0.003860012723373133,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_mimic_32_iter9/hyponatremia_lab_sql/results.pkl
clmbr_mimic,32,9,thrombocytopenia_lab_sql,0.8768495986718047,0.16624453905126182,0.8453028134455486,0.015335071393065192,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_mimic_32_iter9/thrombocytopenia_lab_sql/results.pkl
clmbr_stanford,512,3,mortality_sql,0.8861887109860581,0.2817535728785582,0.8694402711195729,0.0038814937740616444,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_512_iter3/mortality_sql/results.pkl
clmbr_stanford,512,3,long_los_sql,0.7497717462915285,0.4795706248361822,0.7005744962058125,0.035124365103859564,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_512_iter3/long_los_sql/results.pkl
clmbr_stanford,512,3,readmission_sql,0.6782169263937723,0.016980411956555603,0.674900658413921,0.005603118861665203,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_512_iter3/readmission_sql/results.pkl
clmbr_stanford,512,3,anemia_lab_sql,0.8028657777237798,0.229181871957732,0.7769382033603806,0.011517199588158758,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_512_iter3/anemia_lab_sql/results.pkl
clmbr_stanford,512,3,hyperkalemia_lab_sql,0.7004966671023396,0.019013002434905092,0.6889554755501874,0.00558887840408181,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_512_iter3/hyperkalemia_lab_sql/results.pkl
clmbr_stanford,512,3,hypoglycemia_lab_sql,0.7732285692311073,0.049496580888887066,0.7330513012435873,0.010934502505132372,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_512_iter3/hypoglycemia_lab_sql/results.pkl
clmbr_stanford,512,3,hyponatremia_lab_sql,0.6841073131641469,0.01960209673713429,0.6598042115695525,0.006123670548683769,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_512_iter3/hyponatremia_lab_sql/results.pkl
clmbr_stanford,512,3,thrombocytopenia_lab_sql,0.9017363320303213,0.29630129380182674,0.8918300915600581,0.0055582135524882195,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_512_iter3/thrombocytopenia_lab_sql/results.pkl
clmbr_stanford_cp,512,13,mortality_sql,0.9120882120145202,0.3226850313632625,0.8961862609843378,0.006313690633109667,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_cp_512_iter13/mortality_sql/results.pkl
clmbr_stanford_cp,512,13,long_los_sql,0.776336853084812,0.5130273309031903,0.7275889724866526,0.02618734270000466,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_cp_512_iter13/long_los_sql/results.pkl
clmbr_stanford_cp,512,13,readmission_sql,0.6637510671239022,0.020774048142563284,0.6764819462370676,0.004979227971424446,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_cp_512_iter13/readmission_sql/results.pkl
clmbr_stanford_cp,512,13,anemia_lab_sql,0.8459027051576334,0.31862958609997283,0.8296198182918736,0.009749902657409368,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_cp_512_iter13/anemia_lab_sql/results.pkl
clmbr_stanford_cp,512,13,hyperkalemia_lab_sql,0.7585127372083326,0.024661955572425644,0.7345737165400783,0.00588974782052356,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_cp_512_iter13/hyperkalemia_lab_sql/results.pkl
clmbr_stanford_cp,512,13,hypoglycemia_lab_sql,0.808948348605709,0.07220940237214599,0.780102150802567,0.010559176410745556,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_cp_512_iter13/hypoglycemia_lab_sql/results.pkl
clmbr_stanford_cp,512,13,hyponatremia_lab_sql,0.7934802850999713,0.060982466071624004,0.776901343375942,0.00575620775086591,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_cp_512_iter13/hyponatremia_lab_sql/results.pkl
clmbr_stanford_cp,512,13,thrombocytopenia_lab_sql,0.925606762224296,0.3874356278843812,0.9201412938572888,0.0063268036862854544,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_cp_512_iter13/thrombocytopenia_lab_sql/results.pkl
clmbr_stanford,1024,12,mortality_sql,0.8908502862076922,0.2821051557610913,0.8745331296456067,0.020776925728061016,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_1024_iter12/mortality_sql/results.pkl
clmbr_stanford,1024,12,long_los_sql,0.7612719950484237,0.492107774898336,0.7110470153818262,0.03650757218880579,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_1024_iter12/long_los_sql/results.pkl
clmbr_stanford,1024,12,readmission_sql,0.6166275990797412,0.025393416091011714,0.6376924927456726,0.006003199569855169,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_1024_iter12/readmission_sql/results.pkl
clmbr_stanford,1024,12,anemia_lab_sql,0.8202215703886269,0.29305031490139144,0.8072632188974782,0.016152318263225288,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_1024_iter12/anemia_lab_sql/results.pkl
clmbr_stanford,1024,12,hyperkalemia_lab_sql,0.622925107829042,0.01659842287065479,0.6361282738047844,0.006796424857423768,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_1024_iter12/hyperkalemia_lab_sql/results.pkl
clmbr_stanford,1024,12,hypoglycemia_lab_sql,0.7736392203397279,0.06613748577811424,0.7470449632133056,0.013357662358555004,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_1024_iter12/hypoglycemia_lab_sql/results.pkl
clmbr_stanford,1024,12,hyponatremia_lab_sql,0.6769120941755408,0.0267226134674895,0.6870929922649622,0.007320440250552157,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_1024_iter12/hyponatremia_lab_sql/results.pkl
clmbr_stanford,1024,12,thrombocytopenia_lab_sql,0.9102091153392537,0.3440830609134231,0.9054328258810125,0.01706138270231289,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_1024_iter12/thrombocytopenia_lab_sql/results.pkl
clmbr_mimic,2,16,mortality_sql,0.7708502365834717,0.09880166467523968,0.72373278997306,0.008066199977585453,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_mimic_2_iter16/mortality_sql/results.pkl
clmbr_mimic,2,16,long_los_sql,0.6647846213865682,0.3827278709308969,0.6144874091603328,0.05292348615025883,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_mimic_2_iter16/long_los_sql/results.pkl
clmbr_mimic,2,16,readmission_sql,0.5184883737755206,0.008841694183860712,0.5489868669174196,0.003818999199057863,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_mimic_2_iter16/readmission_sql/results.pkl
clmbr_mimic,2,16,anemia_lab_sql,0.7054270209131551,0.11893142719312036,0.6416667850785613,0.01599264341946979,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_mimic_2_iter16/anemia_lab_sql/results.pkl
clmbr_mimic,2,16,hyperkalemia_lab_sql,0.7355683352938613,0.02318902658747423,0.7197399224282167,0.002380331062233313,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_mimic_2_iter16/hyperkalemia_lab_sql/results.pkl
clmbr_mimic,2,16,hypoglycemia_lab_sql,0.5800041751818402,0.03336942510335152,0.620549828363686,0.007313045699262604,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_mimic_2_iter16/hypoglycemia_lab_sql/results.pkl
clmbr_mimic,2,16,hyponatremia_lab_sql,0.5891276008600402,0.01764718993469394,0.6255100944556261,0.0033993674686912255,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_mimic_2_iter16/hyponatremia_lab_sql/results.pkl
clmbr_mimic,2,16,thrombocytopenia_lab_sql,0.5398393148531823,0.0383179472908424,0.5439092630203408,0.005390020112797521,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_mimic_2_iter16/thrombocytopenia_lab_sql/results.pkl
clmbr_stanford_cp,2,2,mortality_sql,0.8704168930771732,0.31879047021717805,0.8687473113435007,0.006819902843952565,,,,,,,,,0,/hpf/projects/lsung/phi/projects/lguo/femr-on-mimic/data/evaluate/adapter_models_few_shots/clmbr_stanford_cp_2_iter2/mortality_sql/results.pkl
